Fri Apr 04 13:14:25 +0000 2014,452071692840747008,"RT @AP: With Russian takeover of Crimea, methadone programs end for addicts, and HIV may rise: http://t.co/WwCkNkp57L",,Bogotá,fgalindoh
Fri Apr 04 13:14:25 +0000 2014,452071693997973504,McDonald Tutup Sementara Gerai di Crimea http://t.co/Nnd7FR3oYf,,Indonesia,BeritaNewsID
Fri Apr 04 13:14:26 +0000 2014,452071699203112961,"McDonald Tutup Sementara Gerai di Crimea: Hanya disebut karena ""alasan manufaktur"". http://t.co/pnT6SSv4ao",,@Maaarriissaa's heart,mfthnshrullahw
Fri Apr 04 13:14:27 +0000 2014,452071703850389504,"RT @CNNMex: Obama juega ajedrez y Putin, al póquer, en el caso de Crimea, considera Kasparov en @aristeguicnn http://t.co/wnrz7qLEyH",,,BCN038
Fri Apr 04 13:14:28 +0000 2014,452071707164311552,"RT @anti_maydan: #Беркут - сенсационное расследование. Вести 03.04.2014
http://t.co/K2Rg6LRKap
#Харьков #Крым #Киев #Украина #Донецк #Москв…",,Иваново,vald002
Fri Apr 04 13:14:29 +0000 2014,452071708439371776,Several hours later any mention of #Soviets' #war #crimes become crime under law in #Russia. 3 years of jail for private talk or twit.,,,Igor_Borisov
Fri Apr 04 13:14:28 +0000 2014,452071708254420994,La adopción del rublo ayudará a Crimea a escapar de la crisis http://t.co/goiiiqgacC via @ActualidadRT,,Belo Horizonte / MG / Brasil,julinispmvv
Fri Apr 04 13:14:29 +0000 2014,452071709412450306,"RT @IsabelFramer: #POTUS Discusses #Immigration, Ukraine With @SpeakerBoehner http://t.co/955GHzTl5F via @rollcall #TimeIsNow #TNTweeters #…",,,Rebis01
Fri Apr 04 13:14:30 +0000 2014,452071713421799424,[#iFlacoJonas] Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes http://t.co/clzJFIh2cn,, Jupιтєя - S o l t e r o,FlacoJonas_
Fri Apr 04 13:14:30 +0000 2014,452071714411659264,"What About The Dollar: Russia, Iran Announce $20 Billion Oil-For-Goods Deal http://t.co/CRQjk2CQj5 @ShayC5 (Hitler did this, too) @lek_black",,"Oceanside, NY",blondenfun1
Fri Apr 04 13:14:30 +0000 2014,452071716076806144,RT @Reuters: U.S. warns China not to attempt Crimea-style action in Asia http://t.co/J7TjrV3YHl,,Saskatchewan,Shavoie
Fri Apr 04 13:14:31 +0000 2014,452071719076130816,RT @Independent: Russia has told the US 'Do some yoga and relax' over Crimea http://t.co/i16CNRXBcY http://t.co/8G50NngY21,,"Lusaka, Zambia",KachepaMtumbi
Fri Apr 04 13:14:32 +0000 2014,452071721311285248,Russia: A book too far | The Economist http://t.co/c7dvaddD8e,,,obystryk
Fri Apr 04 13:14:32 +0000 2014,452071722158542849,В Крыму с книжных прилавков сметают кодексы и законы РФ http://t.co/Mk59pGdUM1 #КрымТаймс #Крым #Crimea #новости #Krym #news,,,KrymTimes
Fri Apr 04 13:14:32 +0000 2014,452071724863868929,( #Olle_Linda ) Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes:... http://t.co/ZPpOeEVyGW ( #Olle_Linda ),,,Nayelis0gando
Fri Apr 04 13:14:33 +0000 2014,452071727514677250,"Ukraine crisis: US and Russia ministers in Paris talks -  30 March 2014
Last updated at 18:07 The two men made no... http://t.co/HrK0AxNPyP",,United States of America,USRadioNews
Fri Apr 04 13:14:33 +0000 2014,452071728076693504,"McDonald Tutup Sementara Gerai di Crimea: Hanya disebut karena ""alasan manufaktur"". http://t.co/qx61j9FGs6",,,onedecember
Fri Apr 04 13:14:34 +0000 2014,452071730312646656,@SiCarswell Vital that I know which ex-wife he liked better.Wish they'd stop the  war in Crimea to make more room for the important stuff.,,,real_evilal
Fri Apr 04 13:14:34 +0000 2014,452071730274922496,RT @EthreeG: Ukraine stand-off aids renewables’ case - http://t.co/cOXqccP8zW http://t.co/ukrA4bRV9p via @FT,,Paris,MathildeImer
Fri Apr 04 13:14:34 +0000 2014,452071730857926656,New post: Ukraine to stick to austerity despite pressure http://t.co/hxox6qSbgj,,South Africa,informer_sa
Fri Apr 04 13:14:34 +0000 2014,452071731113758722,RT @gonufrio: Gaps in the oil spill prevention and response plan for the Gazprom Prirazlomnaya rig #savethearctic http://t.co/DpCF3vNWnV,,"Rome, Umbria Italy",gabrielesalari
Fri Apr 04 13:14:34 +0000 2014,452071732690432001,"McDonald Tutup Sementara Gerai di Crimea: Hanya disebut karena ""alasan manufaktur"". http://t.co/EOYJTEqQI7",,⣂ ĶỌŖẸẠ ᔞ ĶỌţą ŖẸọġ Ạşļị ⣁,septianprayuga
Fri Apr 04 13:14:36 +0000 2014,452071737803698176,Митинг в поддержку жертв Кессаба #armenia #russia #kessab #syria #genocide #turkey http://t.co/MaA9OZ5xuN,,Москва,partofblood
Fri Apr 04 13:14:36 +0000 2014,452071738399281152,vou morar na Russia por que lá o café da manhã é 2 martelinho só pra começar o dia bem,,Lajeado RS,LuucasBechlin
Fri Apr 04 13:14:36 +0000 2014,452071738088497154,RT @GTCost: There goes IMF estimated retail price hike of 40% RT @CommoditiesNow: Russia raises #Ukraine gas prices +80% http://t.co/hBAkP7…,,"Melbourne, Australia",zackster
Fri Apr 04 13:14:36 +0000 2014,452071741292937216,McDonald Tutup Sementara Gerai di Crimea http://t.co/ACNL6kwYj3,,Cianjur - Jakarta - New York,KangHaerul
Fri Apr 04 13:14:37 +0000 2014,452071741909520386,McDonald Tutup Sementara Gerai di Crimea,,,acer404
Fri Apr 04 13:14:38 +0000 2014,452071748737826816,RT @civicua: Створено люстраційний список членів виборчих комісій http://t.co/rwVFPMceV1 #вибір2014 #вибори #Ukraine,,Canada,sacmtl
Fri Apr 04 13:14:39 +0000 2014,452071753997889536,RT @HuffingtonPost: McDonald's suspends work in Crimea http://t.co/qTChj5WzTh,,Rapperswil,hmbuchmann
Fri Apr 04 13:14:40 +0000 2014,452071754664378369,"McDonald Tutup Sementara Gerai di Crimea: Hanya disebut karena ""alasan manufaktur"". http://t.co/tsmtDoILxg",,Indonesia,BreakingNewsINA
Fri Apr 04 13:14:40 +0000 2014,452071755478487040,"RT @Paydar_Kabir: NATO suspends military, civilian cooperation with Russia http://t.co/PieZkNZbQg #IranNews #BBC #Syria #tehran #Denmark #I…",,Sverige,manzarbokharai
Fri Apr 04 13:14:40 +0000 2014,452071755624882176,RT @Familievalues: #Ukraine ? http://t.co/a0XzqRMhYK,,LIVE FREE OR DIE ,backatone000
Fri Apr 04 13:14:40 +0000 2014,452071758586478592,#Крым Россия хочет штрафовать СМИ за провоцирование нацконфликтов: Министерство связи и массовых комму... http://t.co/Fc1SR23P86 #crimea,,,fukijocupoj
Fri Apr 04 13:14:41 +0000 2014,452071758808764416,"RT @GeoffPyatt: #Ukraine — not the United States or Russia — will determine its own future: Letter to the Editor, @washingtonpost -   http:…",,"Washington, D.C.",PD_Dan
Fri Apr 04 13:14:41 +0000 2014,452071759773437952,"“@NHendersonWSJ: Are G20 Summits Much Ado about Nothing? http://t.co/No9wGfRhNq via @WSJecon”
u mean G19 #Russia lol",,this elevator only goes up,bondskew
Fri Apr 04 13:14:41 +0000 2014,452071759873708032,С 7 апреля для россиян в Украине начнет действовать норма о сроках пребывания в стране / Гордон http://t.co/CeegmEJsGx,,,SantaHelga
Fri Apr 04 13:14:41 +0000 2014,452071760197058560,RT @VOA_News: Hague: Europe Must Not Relax on Russia Sanctions http://t.co/6UBZuvu6HG,,"Arlington, Virginia ∙ Wash, DC",JasonPoblete
Fri Apr 04 13:14:41 +0000 2014,452071761795117056,"RT @SpyScroll: Russia Detains 25 Ukrainians for Plotting Terrorism, Espionage - Businessweek: Russia Detains 25 Ukrainians fo... http://t.c…",,Meretseger™,flashc0re
Fri Apr 04 13:14:41 +0000 2014,452071761455357952,@washingtonpost Another eloquent zinger out of Russia! I'm not even mad! #foreignpolicy #impressed,,,jtcurry005
Fri Apr 04 13:14:41 +0000 2014,452071762654945281,"Каждому человеку свойственно заблуждаться, упорство­ва http://t.co/fo9s0lhY31",,,AnnSvon1
Fri Apr 04 13:14:42 +0000 2014,452071765448355840,RT @haloefekti: .@jamesmashiri USA wouldn't 'like' if Mexico/Canada joined the Warsaw Pact as Russia's neighbors joining NATO now http://t.…,,Kainuu,leickmann
Fri Apr 04 13:14:43 +0000 2014,452071767062769664,RT @PaulLewis: If Moscow and Washington are now attacking one another by leaking recordings of tapped calls...we're in for a ride: http://t…,,,airivair
Fri Apr 04 13:14:43 +0000 2014,452071767310217216,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/nUt8tdeDxW,,R ε p . D o m ι n ι c α α ♥,lmd_x2
Fri Apr 04 13:14:43 +0000 2014,452071768501399552,Russia's Central bank says stress tests 'show lenders could survive closure of external markets' http://t.co/82bDT46mGC,,"Washington, D.C.",NHendersonWSJ
Fri Apr 04 13:14:43 +0000 2014,452071770229460992,Ukraine Authorities Say Ousted President Masterminded Kiev Sniper Killings http://t.co/WyxNOisqlD via @mashable,,New England,polalor
Fri Apr 04 13:14:43 +0000 2014,452071771026362368,Oh shi...RT @VOA_News: McDonald's Closes Crimea Locations http://t.co/FvmOOC9fiS,,"Kansas City, Mo",holeintheholy
Fri Apr 04 13:14:44 +0000 2014,452071771383287808,RT @NewsRuNovosti: #novosti #Ukraine Акция сепаратистов в Донецке не состоялась из-за отказа поставщика общепита http://t.co/GcxA060yhy #но…,,Земля (планета),esken_h
Fri Apr 04 13:14:44 +0000 2014,452071772318208000,Бюджет Феодосии перевели в рубли http://t.co/DScA1tb3fS #КрымТаймс #Крым #Crimea #новости #Krym #news,,,KrymTimes
Fri Apr 04 13:14:44 +0000 2014,452071774608715776,@ReutersBiz Crimea breathes a huge sigh of relief lol,,,foghornfactor
Fri Apr 04 13:14:45 +0000 2014,452071776701665280,http://t.co/jKMRv4AR45Да ладно! НАСА плёхо понимайт рюськи язик,,,k_ollga
Fri Apr 04 13:14:46 +0000 2014,452071780040331264,RT @njaresko: Ukraine — not the United States or Russia — will determine its own future http://t.co/eoBczLFjka via @washingtonpost,,Europe,Naidad265314
Fri Apr 04 13:14:46 +0000 2014,452071780312551424,"""Cabô co nosso curso de reciclagi"" rsrsrs ---&gt;  Mais um dia Normal em Curitiba, a Russia Brasileira: http://t.co/KSdsRhHApX via @YouTube",,Curitiba,sandro_santi
Fri Apr 04 13:14:46 +0000 2014,452071782418513920,"Darth Vader in Ukraine presidency bid... no seriously
http://t.co/QKnNZzyVeO #StarWars #Putin #Ukraine",,"Glasgow, Scotland",AldridgeTweets
Fri Apr 04 13:14:46 +0000 2014,452071783143723008,Russia Today http://t.co/4gufh6osuj  #followme,,Osaka,shignoto
Fri Apr 04 13:14:47 +0000 2014,452071784071053313,"RT @andersostlund: Weird that many in #Russia thinks they are the only ones who have oil, gas and mineral deposits. World dependency is a m…",,,Denys64UR
Fri Apr 04 13:14:47 +0000 2014,452071786415669248,Hague: EU must ready tougher Russia sanctions http://t.co/vPx8WVDbzI #news #syria,,,BlueMarbleTimes
Fri Apr 04 13:14:47 +0000 2014,452071786486960128,Sanktionen immer härter ^^ RT @noXforU: #McDonald's schließt Filialen auf der #Krim http://t.co/b3YK4HeHDB,,Wiesbaden,bernhardhopfner
Fri Apr 04 13:14:47 +0000 2014,452071787916840961,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/Nvd3usdI7n,,,marcosamuel10
Fri Apr 04 13:14:48 +0000 2014,452071789355888641,"RT @JamesHotham: Gas price in #Ukraine has gone up, this will be another spin attack in the #MediaWar.",,,LowMaintainLife
Fri Apr 04 13:14:48 +0000 2014,452071790798315521,(#IG_08Winkey) Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: M... http://t.co/wEuxFIeRMq (#IG_08Winkey),,ARCATRAZ INC,08WINKEY
Fri Apr 04 13:14:48 +0000 2014,452071791054176256,"with every ""crimea river"" pun I see my eyes get closer to melting out of my head",,SC,sundomefuture
Fri Apr 04 13:14:48 +0000 2014,452071792174039040,(#chrisink_23) Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: M... http://t.co/XLvl1lEIcm (#chrisink_23),,whatsapp→849-752-6480,chrisink_23
Fri Apr 04 13:14:49 +0000 2014,452071794292174848,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/ueJoxdgi8F,,,RD_marco12
Fri Apr 04 13:14:49 +0000 2014,452071794405412864,"""Con la unión de Crimea, Rusia ha salvado al mundo de la crisis económica global"" http://t.co/0Gcm4CTcAB vía @ActualidadRT",,  República Dominicana,JuanMRosario
Fri Apr 04 13:14:49 +0000 2014,452071794770341888,#москва Некоммерческие организации стоят за деньгами  #russia,,Володарский,qukymufakyl
Fri Apr 04 13:14:49 +0000 2014,452071795810906112,"@atroxov_evgenij, РФ и США попытаются снизить напряжение в сети  #russia",,,Nal1vasik1971
Fri Apr 04 13:14:50 +0000 2014,452071798663041024,"RT @LowMaintainLife: #Crimea Was Not Invaded http://t.co/XzsrVTApcC

 #Ukraine #US #NATO #NeoNazis",,Lahti Finland,mirkhe
Fri Apr 04 13:14:50 +0000 2014,452071800445231104,"Opinion: Forget Ukraine, Syria is now the world's biggest threat http://t.co/PULJqT53B1",,Paris,Spanishcountry
Fri Apr 04 13:14:51 +0000 2014,452071802064220162,Russian Ambassadors to meet Vladimir Putin's objectives on Ukraine within UN - YouTube: https://t.co/Wpy2u7Z5Ct,,Nürnberg,DiamantTeam
Fri Apr 04 13:14:52 +0000 2014,452071805583249408,"Maybe, the best president for Ukraine!!!!! http://t.co/R68eL92obf",,Izmail.,Lana_Wonder_
Fri Apr 04 13:14:52 +0000 2014,452071807802015744,RT @HannahHaniya: LOL RT @Independent Russia has told the US 'Do some yoga and relax' over Crimea http://t.co/YSOgE7i0Ku  http://t.co/1NoJE…,,Toronto,Cakcampbell
Fri Apr 04 13:14:52 +0000 2014,452071808078868480,The U.S.-Russia Fight Has Entered Space http://t.co/hKqnfuLkb0 via @nationaljournal,,Essex,TyrannyWatchUK
Fri Apr 04 13:14:53 +0000 2014,452071809156784129,"McDonald's cierra sus restaurantes en Crimea: La cadena de EEUU de comida rápida cesa sus actividades en la zona, alegando ""razones d...",,,Sonido_digital
Fri Apr 04 13:14:53 +0000 2014,452071809752375296,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/2U9E5XpCS5,,,geral_rd
Fri Apr 04 13:14:53 +0000 2014,452071810394099713,"McDonald's cierra sus restaurantes en Crimea: La cadena de EEUU de comida rápida cesa sus actividades en la zona, alegando ""razones d...",,SueñoO COn Depopolatte,JorgeMojicax3
Fri Apr 04 13:14:53 +0000 2014,452071811904073728,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/YMupEIMtkr,,,geral_rd
Fri Apr 04 13:14:54 +0000 2014,452071814844678145,The Arctic: Where the #US and #Russia could square off next… http://t.co/LnN0ecXnmQ,,Toronto,JohnPendrithWG
Fri Apr 04 13:14:54 +0000 2014,452071816174264320,RT @Pauljaine: @dmitry_linnik     #Ukraine #Maidan snipers were in buildings controlled by Junta https://t.co/vTdyUjVmNV …,,,LowMaintainLife
Fri Apr 04 13:14:55 +0000 2014,452071818933698560,RT @Jonnyhibberd: 'BBC-McDonald's 'temporarily closes' Crimea restaurants' (=goodbye to only reasonable customer service in #Crimea) http:/…,,,ludahanks
Fri Apr 04 13:14:55 +0000 2014,452071819441627136,"RT @hdevreij: New: Su-25 squadrons, ATG munitions MT @IHS4DefRiskSec: Russian invasion of eastern #Ukraine 'could happen any day' http://t.…",,Nederland maarssen,alex3603
Fri Apr 04 13:14:55 +0000 2014,452071821127327745,Новая Конституция Крыма будет кардинально отличаться от Конституции 1992 года http://t.co/XslOWZVGnm #КрымТаймс #Крым #Crimea #новости #Krym,,,KrymTimes
Fri Apr 04 13:14:56 +0000 2014,452071823706820608,(#chrisink_23) Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: M... http://t.co/E3EzHnkjF5 (#chrisink_23),,whatsapp→849-752-6480,chrisink_23
Fri Apr 04 13:14:57 +0000 2014,452071826068234241,"@LowMaintainLife No, I think Crimea's answer to Kenny Rogers and Dolly Parton is much better",,UK,colinfreeman99
Fri Apr 04 13:14:57 +0000 2014,452071826680987648,"""Kiev ignored independent assessment of snipers at Maidan - Lavrov"" #Ukraine http://t.co/gMsHjxumyg",,,akahnnyc
Fri Apr 04 13:14:58 +0000 2014,452071832607133696,Finlandize #Ukraine?  Provocative piece which advocates driving a wedge between #Russia and #China http://t.co/clVQGAWEO1,,Brussels ,TheresaAFallon
Fri Apr 04 13:14:59 +0000 2014,452071834599829504,Legacy of graft hobbles Ukraine's recovery - http://t.co/06GI9JgHmq http://t.co/Kqob7jdUlN,,Thunder Bay,ThunderBayLive
Fri Apr 04 13:14:59 +0000 2014,452071837850427392,Legacy of graft hobbles Ukraine's recovery - http://t.co/wVQmVLB2Tj http://t.co/O2DK6zpQs5,,,EVSManagement
Fri Apr 04 13:15:00 +0000 2014,452071840216010752,RT @electionista: #Ukraine election commission has ruled “Darth Vader” cannot run for president http://t.co/4PyUTuTKXs [photo Reuters] http…,,London,StueyHumphries
Fri Apr 04 13:15:00 +0000 2014,452071841440751616,RT @ALuizCosta: Agora as sanções estão ficando sérias: McDonald's fecha suas filiais na Crimeia http://t.co/uvyxQ2JYss ;-),,,biacall8
Fri Apr 04 13:15:01 +0000 2014,452071843407482880,#Eloy_sofoke Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU... http://t.co/kxEYcEH3z9 #Eloy_sofoke,,@eloy_sofoke,Eloy_SofoKe
Fri Apr 04 13:15:01 +0000 2014,452071845697978368,L'Ukraine en récession en 2014 en raison de la crise politique et gazière http://t.co/q33XNJ3EtF,,Montluçon (03),A2Politique
Fri Apr 04 13:15:01 +0000 2014,452071845882114049,#eCore #HT : Is there a “#Cyber war” between Ukraine and Russia? - OUPblog ... http://t.co/qL7BY0HbPF  | #InfoSec,,India,eCoreTechnoSol
Fri Apr 04 13:15:02 +0000 2014,452071849401516032,Житель Дубровки убил жену со второй попытки. http://t.co/o66xrnWUet,,,MngzRu
Fri Apr 04 13:15:02 +0000 2014,452071849933815809,"RT @Ukrainolution: Russia or not, if McDonalds can’t figure out away to do business in your economic environment, you’re fucked.
#Ukraine #…",,"San Diego, California",echo5juliet
Fri Apr 04 13:15:02 +0000 2014,452071849661181952,"RT @IHS4DefRiskSec: Top story #4: Russian invasion of eastern Ukraine could happen 'any day', officials warn http://t.co/PmXkDjtgTU http://…",,Tokyo,tadatsome3
Fri Apr 04 13:15:03 +0000 2014,452071851758727169,RT @Telegraph: Russia investigates cheese factory after workers photographed bathing in milk http://t.co/mPqsXmEz1H (Pic: Russia24) http://…,,"Mamelodi , Pretoria, RSA",roction2
Fri Apr 04 13:15:03 +0000 2014,452071853876862976,Russian Central Banker Says Country's Banks Wary of Crimea http://t.co/vDokmporuj $VTBR $SBER $MA $V,,,ForTraders
Fri Apr 04 13:15:03 +0000 2014,452071853902012416,"RT @GeraldFSeib: How feasible is economic pressure against Russia? @JCZarate1, author of book on sanctions, discusses with me:  http://t.co…",,"Arlington, Virginia ∙ Wash, DC",JasonPoblete
Fri Apr 04 13:15:03 +0000 2014,452071853834518528,В Украине цены на удобрения побили исторический рекорд http://t.co/CRIuTr64hp,,Киев,DGLucky
Fri Apr 04 13:15:03 +0000 2014,452071854464073728,"Пять лет тюрьмы получил житель Жуковки за «пьяное» ДТП, в котором погибли люди. http://t.co/EUZcgL8Mqc",,,MngzRu
Fri Apr 04 13:15:03 +0000 2014,452071854715310080,http://t.co/64Jpcn9lTo that will teach you Russia!,,London,EagleEyeInnova1
Fri Apr 04 13:15:04 +0000 2014,452071858603433984,В Крыму усилят охрану заповедников http://t.co/c6FjPt7PJl #КрымТаймс #Крым #Crimea #новости #Krym #news,,,KrymTimes
Fri Apr 04 13:15:05 +0000 2014,452071859518197760,Пятиэтажный Чермет защитил свой двор от незаконного вторжения «новых хозяев». http://t.co/pzBeKnuWtP,,,MngzRu
Fri Apr 04 13:15:05 +0000 2014,452071860914884609,Putin keep your bloody hads off Ukraine #stoprussia #stopputin http://t.co/LHTmwobzEf,,,russiahandsoff
Fri Apr 04 13:15:06 +0000 2014,452071864559759360,Грузинский таксист попытался сжечь себя в Тбилиси. http://t.co/z6EvuK3OEw,,,MngzRu
Fri Apr 04 13:15:06 +0000 2014,452071866107441152,http://t.co/YRXvZ2JQs8 Hurts - Russia 2012 Part 4,,,pakojudijydi
Fri Apr 04 13:15:07 +0000 2014,452071869668421633,За предложение дать взятку таможеннику задержан гражданин Молдовы. http://t.co/P85Nk2msrA,,,MngzRu
Fri Apr 04 13:15:07 +0000 2014,452071870008156160,http://t.co/r9S8sV0Imi KesselsKramer создали креатив для eBay Russia,,МSK,cocybimug
Fri Apr 04 13:15:08 +0000 2014,452071874647064576,Митрополит Александр совершил Литургию Преждеосвященных Даров в Петро-Павловском женском монастыре. http://t.co/721GmwZT3z,,,MngzRu
Fri Apr 04 13:15:09 +0000 2014,452071880040927232,"RT @alyonapopova: Какие проекты создают 14-летние, какая выгода от того, что Ваш ребенок проводит массу времени перед компьютером http://t.…",,,Maxlive_dev
Fri Apr 04 13:15:09 +0000 2014,452071880045129730,"У брянских старшеклассников спросят, какая им нужна школьная форма. http://t.co/9JaIbDtHbQ",,,MngzRu
Fri Apr 04 13:15:10 +0000 2014,452071880468758528,U.S. sanctions against Russia ineffective http://t.co/jyDMdsHEQ6,,,Belarus_Times
Fri Apr 04 13:15:10 +0000 2014,452071883346046976,Learning my swear words in Ukraine. ✌,,,Rebeccaahrens65
Fri Apr 04 13:15:10 +0000 2014,452071883782250496,RT @TelegraphNews: German minister criticised for comparing Putin's annexation of Crimea with Hitler's invasion of the Sudetenland http://t…,,,HawthornClaire
Fri Apr 04 13:15:11 +0000 2014,452071885069901824,Тюремные сроки получили три брянца за угоны «японок». http://t.co/zqfl4srF5r,,,MngzRu
Fri Apr 04 13:15:11 +0000 2014,452071886814707712,"Russia's inflation accelerated to 6.9% in March from 6.2% in February, owing to an intense weakening of the rouble.",,London,MNIIndicators
Fri Apr 04 13:15:11 +0000 2014,452071887947202560,Ukraine accuses ex-president over sniper deaths - Reuters : http://t.co/me1mQ2I06e,,,realtime_world
Fri Apr 04 13:15:11 +0000 2014,452071888143933441,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crimea creen que “no hay na...,,Almirante city,el_protituto
Fri Apr 04 13:15:12 +0000 2014,452071889771712512,http://t.co/8iJ1FWg3HZ скачать гдз по литературе 7 класс коровина http://t.co/MO1fICa2pz,,,fallenonme
Fri Apr 04 13:15:12 +0000 2014,452071890375688192,Понять свою миссию в профессии. http://t.co/jmimK3IEde,,,MngzRu
Fri Apr 04 13:15:12 +0000 2014,452071890426011648,"RT @sikorskiradek: Good job, @McDonalds, for taking care of your employees leaving occupied Crimea.  In appreciation, I'll eat a Big Mac th…",,,Ciesliczek
Fri Apr 04 13:15:13 +0000 2014,452071893403963392,"Vous souhaitez vous implanter en Russie/exporter vers le marché russe? Venez suivre la formation ""Focus on #Russia"" http://t.co/8QRLDUsN8O",,Liège,HEC_ULg
Fri Apr 04 13:15:13 +0000 2014,452071895522095104,Деньги не бывают лишними. http://t.co/YqqYxRC0kf,,,MngzRu
Fri Apr 04 13:15:14 +0000 2014,452071898839785472,"@aleksiskander      
  #Ukraine #Maidan snipers were in buildings controlled by Junta https://t.co/vTdyUjVmNV …",,,Pauljaine
Fri Apr 04 13:15:15 +0000 2014,452071903352860672,Has anyone checked if this mess started because Putin's wife demanded Crimea in the divorce?,,"Kildare, Ireland",bazlyons
Fri Apr 04 13:15:15 +0000 2014,452071904245866496,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes,,EηEℓCσrαzσηTuyσ ,JavierLmfaoo
Fri Apr 04 13:15:15 +0000 2014,452071904581386240,"A Moscou ""contre l'intervention des USA en l'Ukraine et pour qu'on retire le prix Nobel de la paix à Obama"". http://t.co/FLKsqJzr34",,Nantes — France,ChBouchet
Fri Apr 04 13:15:16 +0000 2014,452071909010997248,Crimea asegura que puede sobrevivir sin las hamburguesas de McDonald’s http://t.co/HE6VyW3tQg,,"Santiago, Chile",el_dinamo
Fri Apr 04 13:15:16 +0000 2014,452071908675452930,@HiboRand reminds me of the Russia kit,,,kinder_surprise
Fri Apr 04 13:15:17 +0000 2014,452071911078780929,@EXOffical_ GIVE ME RUSSIA,,Москва,wolfsgrowl
Fri Apr 04 13:15:17 +0000 2014,452071911296471041,Ukraine crisis: the border hunt for Vladimir Putin's hidden army -  But the Russian invasion force - if it is... http://t.co/aZdpF79xCq,,United States of America,BrianBrownNet
Fri Apr 04 13:15:17 +0000 2014,452071912022503424,Сепаратисты задержали на границе Крыма курсантов-нахимовцев / http://t.co/itWjPeRwwO / #crimea #к.. http://t.co/sUXeOcSeBX,,"Ukraine, Crimea",SobitiyaKrima
Fri Apr 04 13:15:18 +0000 2014,452071916011261953,RT @larazon_es: McDonald's cierra en Crimea y ofrece a sus empleados trasladarse a Ucrania  http://t.co/iTW5IfERmr http://t.co/fHS5HTCOZU,,"Carabobo, Venezuela",dorianbohorquez
Fri Apr 04 13:15:18 +0000 2014,452071916103565312,RT @zn_ua: Количество российских военных на границе с Украиной уменьшилось  http://t.co/s5B3OK8R0f http://t.co/ZwFSwJlaBz,,Житомир,Tanya_K3
Fri Apr 04 13:15:18 +0000 2014,452071916837552128,RT @WillllamJHague: Pleased to announce we're preparing the third tier of sanctions for Russia. Currently debating whether to make it spong…,,In between Carlisle & Cornwall,jackydid
Fri Apr 04 13:15:19 +0000 2014,452071917928067072,"RT @LearnSomethlng: This is what the turquoise ice formations on Lake Baikal, Russia look like. http://t.co/viMmAhU9xP",,,loco102700
Fri Apr 04 13:15:19 +0000 2014,452071918443573248,Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autoridades de Crim... http://t.co/idtEUqxlWr,,san isidro,marbyn1234
Fri Apr 04 13:15:19 +0000 2014,452071918901145600,RT @washingtonpost: Russia’s deputy PM on U.S. sanctions: ‘Send me your teeth ground in impotent rage’ http://t.co/TDUyvMZyzT,,"Arlington, Virginia ∙ Wash, DC",JasonPoblete
Fri Apr 04 13:15:19 +0000 2014,452071919173771264,"RT @AlbertBrooks ""NASA cuts ties with Russia. Gee, shouldn't we get those guys home first?""",,"Boston, MA - Providence, RI",DonGoncalves
Fri Apr 04 13:15:19 +0000 2014,452071920326807552,#YokelChang Crimea dice que podrá pasar sin McDonald’s tras el cierre de sus restaurantes: MOSCU.- Las autorid... http://t.co/lJSPC95cYr,,Cuenta Oficial ,YokelChang
Fri Apr 04 13:15:19 +0000 2014,452071921845559296,Psychologies Russia - January 2014 http://t.co/xCAPVHCwSg,,,xyxitixefoc
Fri Apr 04 13:15:20 +0000 2014,452071922474700801,McDonald's lascia la Crimea e la Russia minaccia di boicottare la ... - Il Fatto Quotidiano - http://t.co/czdEcKMZFN,,ITALIA,videodomani2
Fri Apr 04 13:15:20 +0000 2014,452071923800100864,RT @NewEastEurope: #Ukraine elections: The most probable scenario is that in the 2nd round #Poroshenko will meet #Tymoshenko.  http://t.co/…,,Tallinn,MerleMaigre
Fri Apr 04 13:15:21 +0000 2014,452071929491357698,Russia's growth was already slowing - then came Crimea: http://t.co/061wMjc9ZZ via @BW,,London,pierrebri
